0,1,0,34
0,3,0,32
0,5,0,32
0,7,0,31
0,9,0,30
0,11,0,30
0,13,0,31
0,15,0,31
0,17,0,32
0,19,0,32
0,21,0,32
0,23,0,35
0,25,0,48
0,27,0,32
0,29,0,39
0,31,0,34
0,33,0,33
0,35,0,32
0,37,0,32
0,39,0,32
0,41,0,34
0,43,0,40
0,45,0,75
0,47,0,271
0,49,0,630
0,51,0,765
0,53,0,777
0,55,0,783
0,57,0,787
0,59,0,792
0,61,0,797
0,63,0,803
0,65,0,810
0,67,0,815
0,69,0,811
0,71,0,71
0,73,0,37
0,75,0,32
0,77,0,32
0,79,0,32
0,81,0,32
0,83,0,32
0,85,0,32
0,87,0,44
0,89,0,48
0,91,0,50
0,93,0,37
0,95,0,33
0,97,0,33
0,99,0,35
0,101,0,57
0,103,0,176
0,105,0,699
0,107,0,809
0,109,0,432
0,111,0,57
0,113,0,35
0,115,0,32
0,117,0,31
0,119,0,32
0,121,0,32
0,123,0,32
0,125,0,32
0,127,0,32
0,129,0,32
0,131,0,32
0,133,0,32
0,135,0,32
0,137,0,32
0,139,0,32
0,141,0,32
0,143,0,32
0,145,0,31
0,147,0,31
0,149,0,42
0,1,1,39
0,3,1,482
0,5,1,37
0,7,1,314
0,9,1,781
0,11,1,40
0,13,1,35
0,15,1,32
0,17,1,31
0,19,1,30
0,21,1,31
0,23,1,32
0,25,1,32
0,27,1,32
0,29,1,32
0,31,1,32
0,33,1,32
0,35,1,32
0,37,1,32
0,39,1,33
0,41,1,46
0,43,1,72
0,45,1,342
0,47,1,701
0,49,1,807
0,51,1,817
0,53,1,823
0,55,1,826
0,57,1,849
0,59,1,846
0,61,1,833
0,63,1,805
0,65,1,822
0,67,1,836
0,69,1,164
0,71,1,46
0,73,1,33
0,75,1,32
0,77,1,32
0,79,1,32
0,81,1,32
0,83,1,31
0,85,1,32
0,87,1,32
0,89,1,32
0,91,1,32
0,93,1,32
0,95,1,32
0,97,1,32
0,99,1,35
0,101,1,56
0,103,1,186
0,105,1,707
0,107,1,825
0,109,1,321
0,111,1,54
0,113,1,34
0,115,1,32
0,117,1,31
0,119,1,32
0,121,1,47
0,123,1,49
0,125,1,43
0,127,1,33
0,129,1,33
0,131,1,32
0,133,1,32
0,135,1,32
0,137,1,32
0,139,1,32
0,141,1,31
0,143,1,32
0,145,1,31
0,147,1,31
0,149,1,36
0,1,2,38
0,3,2,440
0,5,2,37
0,7,2,449
0,9,2,783
0,11,2,39
0,13,2,31
0,15,2,31
0,17,2,30
0,19,2,31
0,21,2,31
0,23,2,31
0,25,2,31
0,27,2,31
0,29,2,48
0,31,2,32
0,33,2,32
0,35,2,33
0,37,2,32
0,39,2,37
0,41,2,58
0,43,2,154
0,45,2,584
0,47,2,763
0,49,2,778
0,51,2,785
0,53,2,792
0,55,2,797
0,57,2,802
0,59,2,807
0,61,2,814
0,63,2,822
0,65,2,830
0,67,2,498
0,69,2,59
0,71,2,35
0,73,2,32
0,75,2,32
0,77,2,32
0,79,2,31
0,81,2,32
0,83,2,32
0,85,2,32
0,87,2,32
0,89,2,32
0,91,2,42
0,93,2,49
0,95,2,50
0,97,2,35
0,99,2,41
0,101,2,76
0,103,2,335
0,105,2,759
0,107,2,773
0,109,2,105
0,111,2,44
0,113,2,32
0,115,2,32
0,117,2,32
0,119,2,32
0,121,2,32
0,123,2,32
0,125,2,32
0,127,2,31
0,129,2,32
0,131,2,32
0,133,2,32
0,135,2,32
0,137,2,32
0,139,2,32
0,141,2,32
0,143,2,31
0,145,2,31
0,147,2,31
0,149,2,31
0,1,3,38
0,3,3,177
0,5,3,37
0,7,3,90
0,9,3,784
0,11,3,40
0,13,3,47
0,15,3,33
0,17,3,31
0,19,3,31
0,21,3,31
0,23,3,31
0,25,3,31
0,27,3,32
0,29,3,32
0,31,3,32
0,33,3,32
0,35,3,32
0,37,3,35
0,39,3,50
0,41,3,137
0,43,3,442
0,45,3,767
0,47,3,790
0,49,3,796
0,51,3,799
0,53,3,802
0,55,3,806
0,57,3,808
0,59,3,811
0,61,3,818
0,63,3,827
0,65,3,816
0,67,3,159
0,69,3,51
0,71,3,34
0,73,3,32
0,75,3,32
0,77,3,32
0,79,3,32
0,81,3,32
0,83,3,32
0,85,3,31
0,87,3,32
0,89,3,32
0,91,3,32
0,93,3,32
0,95,3,32
0,97,3,45
0,99,3,79
0,101,3,307
0,103,3,752
0,105,3,398
0,107,3,70
0,109,3,44
0,111,3,33
0,113,3,32
0,115,3,32
0,117,3,32
0,119,3,32
0,121,3,32
0,123,3,39
0,125,3,49
0,127,3,50
0,129,3,55
0,131,3,33
0,133,3,32
0,135,3,32
0,137,3,31
0,139,3,32
0,141,3,32
0,143,3,32
0,145,3,32
0,147,3,32
0,149,3,50
0,1,4,38
0,3,4,108
0,5,4,38
0,7,4,290
0,9,4,764
0,11,4,39
0,13,4,31
0,15,4,31
0,17,4,31
0,19,4,31
0,21,4,31
0,23,4,31
0,25,4,32
0,27,4,32
0,29,4,32
0,31,4,32
0,33,4,49
0,35,4,51
0,37,4,46
0,39,4,70
0,41,4,272
0,43,4,690
0,45,4,785
0,47,4,795
0,49,4,799
0,51,4,802
0,53,4,806
0,55,4,810
0,57,4,814
0,59,4,818
0,61,4,824
0,63,4,830
0,65,4,829
0,67,4,92
0,69,4,42
0,71,4,33
0,73,4,32
0,75,4,32
0,77,4,32
0,79,4,32
0,81,4,32
0,83,4,32
0,85,4,32
0,87,4,32
0,89,4,32
0,91,4,32
0,93,4,34
0,95,4,66
0,97,4,152
0,99,4,482
0,101,4,754
0,103,4,196
0,105,4,52
0,107,4,35
0,109,4,32
0,111,4,32
0,113,4,32
0,115,4,32
0,117,4,32
0,119,4,32
0,121,4,32
0,123,4,32
0,125,4,32
0,127,4,32
0,129,4,32
