0,1,0,30
0,3,0,41
0,5,0,29
0,7,0,29
0,9,0,28
0,11,0,28
0,13,0,28
0,15,0,29
0,17,0,29
0,19,0,29
0,21,0,29
0,23,0,30
0,25,0,30
0,27,0,29
0,29,0,29
0,31,0,29
0,33,0,30
0,35,0,30
0,37,0,40
0,39,0,64
0,41,0,405
0,43,0,771
0,45,0,869
0,47,0,874
0,49,0,874
0,51,0,515
0,53,0,45
0,55,0,31
0,57,0,29
0,59,0,30
0,61,0,29
0,63,0,32
0,65,0,36
0,67,0,50
0,69,0,121
0,71,0,419
0,73,0,758
0,75,0,811
0,77,0,815
0,79,0,818
0,81,0,819
0,83,0,820
0,85,0,825
0,87,0,281
0,89,0,58
0,91,0,31
0,93,0,30
0,95,0,29
0,97,0,29
0,99,0,29
0,101,0,29
0,103,0,29
0,105,0,29
0,107,0,29
0,109,0,29
0,111,0,29
0,113,0,29
0,115,0,28
0,117,0,29
0,119,0,40
0,121,0,29
0,123,0,30
0,125,0,37
0,127,0,52
0,129,0,117
0,131,0,530
0,133,0,815
0,135,0,189
0,137,0,68
0,139,0,34
0,141,0,29
0,143,0,29
0,145,0,29
0,147,0,29
0,149,0,39
0,1,1,33
0,3,1,37
0,5,1,322
0,7,1,39
0,9,1,28
0,11,1,28
0,13,1,27
0,15,1,28
0,17,1,28
0,19,1,29
0,21,1,29
0,23,1,29
0,25,1,29
0,27,1,29
0,29,1,31
0,31,1,42
0,33,1,81
0,35,1,279
0,37,1,719
0,39,1,729
0,41,1,729
0,43,1,736
0,45,1,786
0,47,1,801
0,49,1,804
0,51,1,803
0,53,1,83
0,55,1,37
0,57,1,31
0,59,1,29
0,61,1,29
0,63,1,29
0,65,1,29
0,67,1,30
0,69,1,32
0,71,1,45
0,73,1,79
0,75,1,163
0,77,1,395
0,79,1,692
0,81,1,806
0,83,1,812
0,85,1,816
0,87,1,817
0,89,1,828
0,91,1,819
0,93,1,91
0,95,1,44
0,97,1,34
0,99,1,29
0,101,1,29
0,103,1,29
0,105,1,29
0,107,1,29
0,109,1,29
0,111,1,29
0,113,1,29
0,115,1,29
0,117,1,29
0,119,1,28
0,121,1,29
0,123,1,40
0,125,1,29
0,127,1,36
0,129,1,52
0,131,1,152
0,133,1,687
0,135,1,817
0,137,1,651
0,139,1,53
0,141,1,35
0,143,1,29
0,145,1,29
0,147,1,29
0,149,1,28
0,1,2,32
0,3,2,33
0,5,2,43
0,7,2,39
0,9,2,28
0,11,2,29
0,13,2,27
0,15,2,28
0,17,2,28
0,19,2,29
0,21,2,34
0,23,2,72
0,25,2,244
0,27,2,629
0,29,2,715
0,31,2,699
0,33,2,82
0,35,2,46
0,37,2,32
0,39,2,29
0,41,2,29
0,43,2,29
0,45,2,38
0,47,2,59
0,49,2,229
0,51,2,668
0,53,2,776
0,55,2,766
0,57,2,89
0,59,2,38
0,61,2,30
0,63,2,29
0,65,2,29
0,67,2,31
0,69,2,29
0,71,2,30
0,73,2,32
0,75,2,36
0,77,2,47
0,79,2,101
0,81,2,276
0,83,2,504
0,85,2,776
0,87,2,815
0,89,2,823
0,91,2,831
0,93,2,840
0,95,2,845
0,97,2,840
0,99,2,186
0,101,2,45
0,103,2,32
0,105,2,29
0,107,2,29
0,109,2,29
0,111,2,29
0,113,2,29
0,115,2,29
0,117,2,29
0,119,2,29
0,121,2,29
0,123,2,29
0,125,2,30
0,127,2,49
0,129,2,62
0,131,2,242
0,133,2,741
0,135,2,807
0,137,2,575
0,139,2,56
0,141,2,32
0,143,2,29
0,145,2,28
0,147,2,29
0,149,2,28
0,1,3,47
0,3,3,32
0,5,3,32
0,7,3,51
0,9,3,37
0,11,3,39
0,13,3,37
0,15,3,58
0,17,3,152
0,19,3,514
0,21,3,728
0,23,3,688
0,25,3,105
0,27,3,47
0,29,3,32
0,31,3,29
0,33,3,29
0,35,3,29
0,37,3,40
0,39,3,29
0,41,3,30
0,43,3,29
0,45,3,29
0,47,3,29
0,49,3,35
0,51,3,52
0,53,3,435
0,55,3,756
0,57,3,783
0,59,3,780
0,61,3,76
0,63,3,33
0,65,3,29
0,67,3,39
0,69,3,29
0,71,3,33
0,73,3,29
0,75,3,30
0,77,3,31
0,79,3,37
0,81,3,49
0,83,3,80
0,85,3,243
0,87,3,426
0,89,3,605
0,91,3,793
0,93,3,802
0,95,3,806
0,97,3,810
0,99,3,810
0,101,3,808
0,103,3,143
0,105,3,75
0,107,3,38
0,109,3,31
0,111,3,29
0,113,3,29
0,115,3,29
0,117,3,29
0,119,3,29
0,121,3,29
0,123,3,29
0,125,3,42
0,127,3,69
0,129,3,203
0,131,3,740
0,133,3,794
0,135,3,366
0,137,3,74
0,139,3,36
0,141,3,29
0,143,3,29
0,145,3,28
0,147,3,39
0,149,3,28
0,1,4,614
0,3,4,63
0,5,4,33
0,7,4,716
0,9,4,740
0,11,4,732
0,13,4,743
0,15,4,741
0,17,4,643
0,19,4,100
0,21,4,44
0,23,4,30
0,25,4,29
0,27,4,29
0,29,4,29
0,31,4,29
0,33,4,29
0,35,4,29
0,37,4,36
0,39,4,29
0,41,4,40
0,43,4,29
0,45,4,30
0,47,4,30
0,49,4,30
0,51,4,29
0,53,4,39
0,55,4,70
0,57,4,244
0,59,4,763
0,61,4,787
0,63,4,348
0,65,4,73
0,67,4,41
0,69,4,30
0,71,4,40
0,73,4,29
0,75,4,35
0,77,4,29
0,79,4,31
0,81,4,32
0,83,4,36
0,85,4,49
0,87,4,66
0,89,4,158
0,91,4,502
0,93,4,713
0,95,4,796
0,97,4,800
0,99,4,803
0,101,4,807
0,103,4,808
0,105,4,806
0,107,4,807
0,109,4,108
0,111,4,42
0,113,4,30
0,115,4,30
0,117,4,29
0,119,4,29
0,121,4,36
0,123,4,61
0,125,4,227
0,127,4,634
0,129,4,771
0,131,4,786
0,133,4,138
0,135,4,53
0,137,4,32
0,139,4,30
0,141,4,29
0,143,4,29
0,145,4,29
0,147,4,40
0,149,4,28
0,1,5,679
0,3,5,390
0,5,5,33
0,7,5,69
0,9,5,66
0,11,5,75
0,13,5,64
0,15,5,43
0,17,5,32
0,19,5,29
0,21,5,29
0,23,5,30
0,25,5,30
0,27,5,30
0,29,5,29
0,31,5,30
0,33,5,30
0,35,5,30
0,37,5,30
0,39,5,29
0,41,5,29
0,43,5,29
0,45,5,40
0,47,5,29
0,49,5,31
0,51,5,30
0,53,5,30
0,55,5,30
0,57,5,37
0,59,5,64
0,61,5,259
0,63,5,778
0,65,5,789
0,67,5,790
0,69,5,124
0,71,5,40
0,73,5,30
0,75,5,40
0,77,5,29
0,79,5,45
0,81,5,30
0,83,5,32
0,85,5,34
0,87,5,38
0,89,5,50
0,91,5,144
0,93,5,420
0,95,5,569
0,97,5,716
0,99,5,786
0,101,5,789
0,103,5,793
0,105,5,795
0,107,5,795
0,109,5,792
0,111,5,303
0,113,5,50
0,115,5,39
0,117,5,45
0,119,5,105
0,121,5,305
0,123,5,738
0,125,5,765
0,127,5,771
0,129,5,135
0,131,5,41
0,133,5,31
0,135,5,24
0,137,5,29
0,139,5,40
0,141,5,29
0,143,5,30
0,145,5,29
0,147,5,40
0,149,5,28
0,1,6,746
0,3,6,624
0,5,6,33
0,7,6,29
0,9,6,30
0,11,6,28
0,13,6,29
0,15,6,29
0,17,6,29
0,19,6,29
0,21,6,29
0,23,6,30
0,25,6,30
0,27,6,30
0,29,6,30
0,31,6,30
0,33,6,30
0,35,6,29
